sample_index,sample_id,label,class_name,source_cube,cube_suffix,seed_id,relative_mat_path,relative_csv_path,mat_sha256,csv_sha256
615,3-2/56,3,HNX,3-2,2,56,3-2/56.mat,3-2/56.csv,bef42ac04b9a2dd7b7dba8bdfb4f5742990ad9e0c71908810f6705b9b3cdf1c8,01ef5ed339d937871e60016a0d10c9b80dd91a7fd9655af0329f76fd844defab
616,3-2/57,3,HNX,3-2,2,57,3-2/57.mat,3-2/57.csv,e8b4a499e878590ed553fa6fc0a77a87580bd406aacb0f81c3c0a9db541c851e,d9adddb64656259ec3d4514fcc64f184e5bbdbfa50439abb6c580a1e4870fd77
617,3-2/58,3,HNX,3-2,2,58,3-2/58.mat,3-2/58.csv,dbccfc7135c48d9f0baacd72b1dea5b0e90794945c347c8912aa269fd9c3790e,e8b6f403750f2bdff5ec80655abef7c77be7fe529f712e50e547005a14710fbb
618,3-2/59,3,HNX,3-2,2,59,3-2/59.mat,3-2/59.csv,77882f8ee6af0c2cc040102e6417be5fb00585c649cf7e5a80c017695c1d85ef,9cad2531301fd19035ee0526d8c20f451486b79246073f3ac43b4defb0dd93d7
619,3-2/60,3,HNX,3-2,2,60,3-2/60.mat,3-2/60.csv,586aa68836107cee01785483d5a0956b10eb65a009f17d706ef161bd162a6134,1cfb4cdbbeb3b5f1e7fde77f01f12704473c1b1f3cf251a400b4717551be76e8
620,3-2/61,3,HNX,3-2,2,61,3-2/61.mat,3-2/61.csv,bf4317083ce697992b430ccf7bddc1133c79c8ae03dd175d32f523517d3387cf,580b460c3a644dbc933c7ca81bfd234272b65bb8f5fb3724ea431b849e5cd4b1
621,3-2/62,3,HNX,3-2,2,62,3-2/62.mat,3-2/62.csv,c8fcad6372bc2d0067603a3d536080f6f1bcd1dcfbc78d5bb066ccab0cef63f6,12ac03a6d6e59ab2fdbbe113342a56c6cc2cd74586bae7e519bdcddcd77ead6a
622,3-2/63,3,HNX,3-2,2,63,3-2/63.mat,3-2/63.csv,63134f5bdea2dc41d324c5d48158bd37a6890ceca6022262d78f4e4d5651c2ab,ef8b389d1aa8a80b2d7b157f418596b721debe48eac0eb682feb56f5c34a83e4
623,3-2/64,3,HNX,3-2,2,64,3-2/64.mat,3-2/64.csv,7a5a93200d9bc5d556954803d231ee309f7817302a2c508bca1c44d4ec876cc0,d456a83201780548bce6710bbfdf30b422d08a3c8c579033552e02fa58d9b50e
624,3-2/65,3,HNX,3-2,2,65,3-2/65.mat,3-2/65.csv,ed1375e906396551242a565443351893cb564249499ab1c9bea50c4475841136,cb47ec35bd7157519ddbdcaea38cf9fbf60e74fedb6425741af197ecc15c0d7c
625,3-2/66,3,HNX,3-2,2,66,3-2/66.mat,3-2/66.csv,95863b44a9c2abd0ceb1eebe439e8305fab763860886b24185a3d84eb1aec436,17885935e910158e66c298b132624a69b11d3e1804e5259c3a6584fbb8611048
626,3-2/67,3,HNX,3-2,2,67,3-2/67.mat,3-2/67.csv,1b74f4850f4834649bc20cfe1dc3ad5df7f4b5cff9b34186145ce627c51a612b,63996f26aa9489f3a17e6983e72615216a38179bb94a60fbcc7afc70c9dc3d88
627,3-2/68,3,HNX,3-2,2,68,3-2/68.mat,3-2/68.csv,83af37ade0ec3dbeed11c0c4169b671747bff7025990bf1d44b1ee16b7ade77d,76a432a6679f4cfb3a9a493767e63b76ec6c8ae8f809b80cf2511b37287401a4
628,3-2/69,3,HNX,3-2,2,69,3-2/69.mat,3-2/69.csv,8b92c076ecc39ba15c9b65a9060b855fd65a720c80938eb12f947223687b3283,e607497510b88da482f532dbafb763f667f36f659a88cd8a1311375eae0a04da
629,3-2/70,3,HNX,3-2,2,70,3-2/70.mat,3-2/70.csv,8a8fcf5c1c18dd5b8c4c7a9f75f812a8da43a48aafa2e98c9ebbc1b26183b675,51230903277ef849c7ef4a6c7d2d0cc142fc773ef9f3b5c3fa75e61b81f4f4c9
630,3-2/71,3,HNX,3-2,2,71,3-2/71.mat,3-2/71.csv,0097aa2bbacdc0a1c5f37de92509f1f94168a44d23041e5f01bc95d83339b54d,233b906dde97340cdbb047bb9d65d03926e78f710eb76c614aa2d1cb36a39c71
631,3-2/72,3,HNX,3-2,2,72,3-2/72.mat,3-2/72.csv,9f601c9ab86d62eb0bae0e207c0771e64263c8640d29661d41428559916a3293,ea53ebb9394e7169e4c0cac77eb6e1dd86eda91d612379a9b6e6e2ea01a3efe3
632,3-2/73,3,HNX,3-2,2,73,3-2/73.mat,3-2/73.csv,e0f37d1e0b0f60fb27568b2f777846f3b87cefff362a130dfdf8ee05588f15dd,32819990932baf203ad5d854ef420c4e7423e626045f8fa1c4f192f2fb691500
633,3-2/74,3,HNX,3-2,2,74,3-2/74.mat,3-2/74.csv,c57dcc7392c40cd05de012286e464c16a7e8fc554083f83b851ae9fa6d7dc8e2,39309a9a60cba9d113f7cd6d9e7ef47accbabcf7d0a76c4432f8b7b9afc3dc9f
634,3-2/75,3,HNX,3-2,2,75,3-2/75.mat,3-2/75.csv,b565c4fed6aa02eed90eae68edb0eef2fefce3e16fcbfebfb5bd81f68131b37b,ab91760eba77d93d9bddc886829ffffccd0f4c5ee5f6c23ac6c43afdc601e8ba
635,3-2/76,3,HNX,3-2,2,76,3-2/76.mat,3-2/76.csv,f3734db7d6de24adaa80db2488d4832cfff5e65fb0b2d61df371f1123dd410d5,2547d24f8aa062f6d5f52caf76f47776bbb8822a465415f5982ec04abf30bfbd
636,3-2/77,3,HNX,3-2,2,77,3-2/77.mat,3-2/77.csv,d9e557aa3190a9cd4ac766c3e755c8db642394f9e7f14f3e406b6a1905bac75c,9793845a99559e1188d631666b8f49161a89d89365737ed4ffb45051fdf95722
637,3-2/78,3,HNX,3-2,2,78,3-2/78.mat,3-2/78.csv,f7d48a97067a03c0eabce50d828ebdb319ab9eb28eab8798bec9110a00a5e71e,814ae09371b4e43b4dfc3421dc84261ed989b6539940ceafdfb3b33697b52c49
638,3-2/79,3,HNX,3-2,2,79,3-2/79.mat,3-2/79.csv,81f34f9d9468906f22b2e27977c7960fda2a19d899bf1739ee6179f9d3bf2518,f1d4d94c4251339944f34a1bb25b7854d869f41af7fec6c7fd077149c1fdce05
639,3-2/80,3,HNX,3-2,2,80,3-2/80.mat,3-2/80.csv,b2e57001b495386351fea6c9fbb32b65748fefe2b8a7f0568fc5d9b6ebaf4a02,168c9d6b0f34cdad581d739e196a43fadca0c95bdab2d1910656233c87c1cdaf
640,4-1/1,4,NX,4-1,1,1,4-1/1.mat,4-1/1.csv,3e40c679fdf5e6e02dcbbaeef46611de0b4abbb65a229e12b42b24ec16c562ad,a488090eda2b4ab153edba20d7ecc0583ae01088bb72b08ad24f64c2a3bba95d
641,4-1/2,4,NX,4-1,1,2,4-1/2.mat,4-1/2.csv,aaaa162f5f852d213bb5c5efa9323809b623af199972cff77e2a3620e0c83254,345999db30ee1d151a9747d60bec3cdbb1b8ce2b338f070611a767212d794e96
642,4-1/3,4,NX,4-1,1,3,4-1/3.mat,4-1/3.csv,abb8a28c26f6cb52e56e1bece1c9cec1be59560795e2487d8c538088eb586947,b84938588cbd2ae1071439aae0913acdf90894bacd707102cf64ffbcefc7b6f3
643,4-1/4,4,NX,4-1,1,4,4-1/4.mat,4-1/4.csv,6a125acddfd6b42814e972ef78ceab033f3538e6a8d1fa0443bb16e59509a67b,91a572c34945042bd2e9edbe6c7663a9332956389ccdbb1f523b1a2f93b7e047
644,4-1/5,4,NX,4-1,1,5,4-1/5.mat,4-1/5.csv,14a971c89946e544a00decf7d3128ba64531cc66128b5e62e02373d8695a3cf8,f6448127683058894ad7b938c7c4e6ccb466297956bdd9c5daff60d4b0507a5f
645,4-1/6,4,NX,4-1,1,6,4-1/6.mat,4-1/6.csv,78d1af39b9a74fd9f8375a48ecb25fb37d1689e6f8d9d5c00d3fb29bce9ac7fc,80b74457a2261bc686eb7545ea9d87caf392299a323f739f90000be66cce057c
646,4-1/7,4,NX,4-1,1,7,4-1/7.mat,4-1/7.csv,a5c4a14c7b80516570d2b87bc73e942a13f343f04a7a1dd5ada80635be63c1b9,48718478293a1e568408a1e2463cbd19507e5dade0b00cf602968513141303ab
647,4-1/8,4,NX,4-1,1,8,4-1/8.mat,4-1/8.csv,0d78e1c2ac3dcfcfc0b5fdf1dc92c9ae659fa982f64002f797b53af09d745756,bf4e30a5dd40d763d8b70c0590de11b91d0f11d06700d770da4883879d718b37
648,4-1/9,4,NX,4-1,1,9,4-1/9.mat,4-1/9.csv,d1a7d82cbd3fa981b2fe59241d3dadadb54d7b0c81aeac41c37906b619c41a96,b156be66cfebfb3ee2466f6bdad5d3c1ebab78c0f96a30d5050b9ce95d30b970
649,4-1/10,4,NX,4-1,1,10,4-1/10.mat,4-1/10.csv,751605f89c9561fd92f22560823305b905742725c173c75e41c7dacbc256e6ff,6eadff2525064edae02cb176afaf18392899cd07f783166392fac06fb950157b
650,4-1/11,4,NX,4-1,1,11,4-1/11.mat,4-1/11.csv,bf4b63ebef7547e3fb7da0a42427922b201a9cb9364e578bf24da510bf729a4d,b3b23ee7be3e4b4b8d5f83d2b58afec92f307851a998fbee4e3215e5fc18f953
651,4-1/12,4,NX,4-1,1,12,4-1/12.mat,4-1/12.csv,9a4493547dd56a84b12f6df4cd9c7e73eae2fab3b16a142c78a6500a907f867a,5c8ab83e9f46268dcecef5d08da10a503d68e3e1108af829cb4a5f0b5ee57239
652,4-1/13,4,NX,4-1,1,13,4-1/13.mat,4-1/13.csv,3a6c348e5a6dbf246ebff58215806dd2beccedd2a647ed22c5578c8d3a77b8ce,1b65f912669308c4ac14ba7f548258885abd8b3359b1d3db13ab0dddf918bf8f
653,4-1/14,4,NX,4-1,1,14,4-1/14.mat,4-1/14.csv,0f1d9bb1214a6176c461b63b71f823282944fd0bb57e9bc2955a6e2e295100fc,b6a0bd1aa4a63ed5385b870d0c22ac2dc4425a9702071fda0ac07c357f3ec362
654,4-1/15,4,NX,4-1,1,15,4-1/15.mat,4-1/15.csv,6f4148c81d45f657ff9e357ad733a28fb75bf62fb1e0b3ab820de779c549b9f8,53eec524a2f6a74e2ffca0496c1a99f8e192d4e3c815b8e238f0c7279c08c4d3
655,4-1/16,4,NX,4-1,1,16,4-1/16.mat,4-1/16.csv,8da5ff92775efd9c01c7ecff3dc79a8e75b71197b9f19a2dd470e979fadcb72b,fd2412243dad0485fa38a7b180a705bfc74bf8455527de0ca02c4eef6e2aedc5
656,4-1/17,4,NX,4-1,1,17,4-1/17.mat,4-1/17.csv,0044ccdda798e82e4f1525018e997b96601a8e11809e5f333e56e2920c0c02a5,d862344c73573919ff716cd4cd39a3d5908b03c6b1002eab06c908a4f279e6e5
657,4-1/18,4,NX,4-1,1,18,4-1/18.mat,4-1/18.csv,bdd01c7a21cbefb3cc3d13e7a4d3655a9964dfbdaf36b9592f4fc40ec15ffd3a,eb9049bd163709fdf32dfea8ea6335702b990926df9f501ef1971a00392142c4
658,4-1/19,4,NX,4-1,1,19,4-1/19.mat,4-1/19.csv,d41eaa63bfeb43332e959b66edb6aaedfb334d66acfa11d338db38714d1daa96,01915c491376e77fa5e27f4debb10788f5b9920031bed91171a7554715db5431
659,4-1/20,4,NX,4-1,1,20,4-1/20.mat,4-1/20.csv,f82bdc8381a3108c31b50d0a48cd80b4cc7db9e77f96e32b1f51f5f8a3b03c29,97554901cac992912c91ca96f517e09e8f87c1bb3ea2b393f144a6991725e441
660,4-1/21,4,NX,4-1,1,21,4-1/21.mat,4-1/21.csv,570d2edcd345a27ce945a176a0087013570ec97d43d7e8ec953af7d283a92405,5395763a147e8c89bd64ca949daf6c5e20fe44ae097a4ed1e21c501a7e58412a
661,4-1/22,4,NX,4-1,1,22,4-1/22.mat,4-1/22.csv,c5a1f200aab7f18a8cb521a1b718ffbe8f3888fb553adbd0e35de7f9ac3d45ff,0a15a23a51e4688a020744114f8d4e714f882734952f7a366b64583c53b8f65c
662,4-1/23,4,NX,4-1,1,23,4-1/23.mat,4-1/23.csv,9ca466d7c32202e04c1d145ea47d370b8ce45b8461b4b01af1b7a0e8082415f3,65cb2a49a0f00368db4b3355597397721af991e8880d63ad124cf210e007eaf6
663,4-1/24,4,NX,4-1,1,24,4-1/24.mat,4-1/24.csv,7a8067933dedaca223c3a892914dd6c3e282dd08916d4f7b0952d5be448df47e,d75c58adc3c951e4cfc1f1cbbd823d6451ab3ed62420d8c34d346dd138a91850
664,4-1/25,4,NX,4-1,1,25,4-1/25.mat,4-1/25.csv,a3657ea65ab43bba4b86cde7925dd48981d2d3ca90a5a561bd981c28b83257af,2028a1204212834dff34178559f80a0286a8e8a9e0599769c4966c1fd7660701
665,4-1/26,4,NX,4-1,1,26,4-1/26.mat,4-1/26.csv,8d2ada577b59e11c12c13b7b0cb866c37d4b2950ab1ecb3f84e6060466534dd6,1506a2f0f0a7bef8422b0db9819b52718e38aa8a696986b1570248f613401b2c
666,4-1/27,4,NX,4-1,1,27,4-1/27.mat,4-1/27.csv,fce2ee4411e702891a25eb269971d639d412e684f5971e2e9efeb7b28c66dc12,f4d6aeaed223de7c5ac9ef63e6761cc618ded42e26cec19c71916a2744af0d2d
667,4-1/28,4,NX,4-1,1,28,4-1/28.mat,4-1/28.csv,6a61b3ddcf3fa91bd4558563c0dea63ffaeb4030ea139685815a5c1ae65cb159,1c5423f9cc722192ac2a67e798e3bf43d46dedd9ad20c24f41e48b7b6bed1ca9
668,4-1/29,4,NX,4-1,1,29,4-1/29.mat,4-1/29.csv,0906fc96fdf508cb96f9be2b5cbf851ee3a844a9b895b14b69e353409e6548dc,4cf7c0a29c28d5aacef61a6517ac17650c19cf2fb1cbeb75da141696d677e62f
669,4-1/30,4,NX,4-1,1,30,4-1/30.mat,4-1/30.csv,31dbb1b682910561753b2e29539ff2ca29122918f9dc92660b3ab8b753dbb38e,b5a8ce457d1b11217d22c0055a39a1a0a39e79198fae12a25977176a08332158
670,4-1/31,4,NX,4-1,1,31,4-1/31.mat,4-1/31.csv,4017e9cbe8dd536b94eb49361937b0bf884a88e50114431ddb1a3c7c936f7c53,5cbac2042988ab8b9e8a8f3e27f52bf3e561aeadc2098ad8f23d15834d4d168f
671,4-1/32,4,NX,4-1,1,32,4-1/32.mat,4-1/32.csv,3853cf98fef1e204bef143437578044a8e6290b1b866fae3d2b4e4fcc53baf84,cfffe2894d74fdb602d9bd0b0d06e72e47c2258505abd5457c6e3f96f8fbfce7
672,4-1/33,4,NX,4-1,1,33,4-1/33.mat,4-1/33.csv,bd78dc34a6af2356ea15e2fe7249ae2733b794fc562a862e586ca385606a975f,aebbd770bcc5913d4641695ab269a34021372e140b800f6a842bc9299cf16840
673,4-1/34,4,NX,4-1,1,34,4-1/34.mat,4-1/34.csv,3a9424a7bb414c8165eb5c84a3cb30e72f715f78734dfd05ca70c698315dcfd5,ed03fff3f5b743e35b5bf18ba784dec626ce98dd71933db5fd24abf7c2d6ad5a
674,4-1/35,4,NX,4-1,1,35,4-1/35.mat,4-1/35.csv,59951aa150cc9412a6cfeb808f0dbf9e1b1c34d1a2e9e38877957ea7ece8edc1,63d67e107ee095b09ba11961755266b968146ea614e3351b17f4c39acff08789
675,4-1/36,4,NX,4-1,1,36,4-1/36.mat,4-1/36.csv,8f2cbe0808bff419bc25262147a6902a09080d2c722e23d0b82f0b2b190ac6f5,0fdb57451784d5418872c27aa50aafa6d8074fa8f8ee2e2ea109b11e03b74352
676,4-1/37,4,NX,4-1,1,37,4-1/37.mat,4-1/37.csv,61811180ac07b92ccae16e5089c58770d9be5162ca2f033843f06470a0cb4d6b,066a40712f758cf388bccda69d5cf2642c64c2a923a7cba269e167c065a68821
677,4-1/38,4,NX,4-1,1,38,4-1/38.mat,4-1/38.csv,fddd015a6d3ffe014888d11b8805e83122be7e11f5cc7a646ad32b90a80ef567,33db91c8469d9e20acecd784d5cdc0dbf144adcfacd79bc3e2ec6d44952f854e
678,4-1/39,4,NX,4-1,1,39,4-1/39.mat,4-1/39.csv,9ad4777cc82d2834db24021c628227f61219f1bd7479171f5db1bd2699704c82,e52c7e50fb103492b5fa408fdeb07ca4456446b955ee2aeaab7efa242fa5e39d
679,4-1/40,4,NX,4-1,1,40,4-1/40.mat,4-1/40.csv,3e6b8f2888ba039553f0bac76cee9625de094a6e742eb5609ab16a73c4779842,8783a71e97dbfd8c4be93f7e0605ca106bf37bc5602b05876da3a6989f9f75f9
680,4-1/41,4,NX,4-1,1,41,4-1/41.mat,4-1/41.csv,9d111fa1034198a1a79a30cbfafb3b593bc247d5d0cb18b3e95bb77083a58fde,241652610c16c6aed6f23733559468ab81548681873e6e079047f65601d191fe
681,4-1/42,4,NX,4-1,1,42,4-1/42.mat,4-1/42.csv,633274c8bf0f8955ea81daf6e22af591a652243d684f5e94b5a9b5055636f416,832f08b84510b57a842786c192a136592211bf3c611edb8deb07f90847f45c47
682,4-1/43,4,NX,4-1,1,43,4-1/43.mat,4-1/43.csv,b4cfef21bf5f0cc4693da5113e61d521b2742880e1170d2d0d6ea15dac409b8d,a445b18f38ad88f228e21277b34848ddf64a887a51ad820ed37bb9f7a647e5ad
683,4-1/44,4,NX,4-1,1,44,4-1/44.mat,4-1/44.csv,e37b4abdae7b2dacae1037e14a3ef80046e8eda936164a179f674e8075be5f15,db292737839662971a0c73ae5842f31ef55510aef8ac5857480c5bde15d5e323
684,4-1/45,4,NX,4-1,1,45,4-1/45.mat,4-1/45.csv,a6aedaec084a89a4a7d0f9b5e86f4a03564b36e6f1e9689049b70fc009d32c03,022cd131537e63640fdde32ef18c6851f0d9e7979b5be2447dc71df1125a38aa
685,4-1/46,4,NX,4-1,1,46,4-1/46.mat,4-1/46.csv,e5b0d993e14db2c08941d887418f0d123b98b00baaf5b23cfd2c0194f3e6bea5,036e81d6537f9352c83f8481529255c031681475693903208ae3c0bf9ea2d056
686,4-1/47,4,NX,4-1,1,47,4-1/47.mat,4-1/47.csv,3f05e70305b007eb31ad76c0fa63fd79a35cd03e3d9ed1ce96fd387f5e1ca49d,4c43d84566b7a39f49dfd5f17b53dd3f740302353ca31399e43d123ee9927f7e
687,4-1/48,4,NX,4-1,1,48,4-1/48.mat,4-1/48.csv,769511eef486a18e31ff17f8653b0ff9cfea793bf733cfddd4a2af1d0e1d0d3b,14e264f8fdf85acb0f70d65e51b64376e6aa73bff4ae1b6f28512171e8b66d27
688,4-1/49,4,NX,4-1,1,49,4-1/49.mat,4-1/49.csv,f9de8d64247a6bb867bf7adab65647a7a976f5f0dfba59da17ebc657bf4b0843,4f9f9ed0c96d0938c14a7735b805b8a8aff2b58e2e7c0b974eb81d2c90e0e8d6
689,4-1/50,4,NX,4-1,1,50,4-1/50.mat,4-1/50.csv,b1c5c49b6cc3d75cf1303283651c3854b8a4b62bec0933643e95a61ce7cabb1c,e021b4996b0e7c1df8ab15f236f630af8fa62b8a2dbb415bc5615469a36d3c21
690,4-1/51,4,NX,4-1,1,51,4-1/51.mat,4-1/51.csv,282242359c7f6404c88450a7c5ada7d479d3dbfd5594d7fbf45dba09733240f3,abf5db00c9bbecc6437b2b7dce89e721d2201887aa9c97032f6db2e31f703c38
691,4-1/52,4,NX,4-1,1,52,4-1/52.mat,4-1/52.csv,38c44ce499043805c9013ec1ac1ff54c8bc35c0d12f094c9a1ef52efcca37bc2,5c6426aa77ac8aa7a385eaf26f0f4c8f8f037719da1344ae1a7245fdf6869762
692,4-1/53,4,NX,4-1,1,53,4-1/53.mat,4-1/53.csv,2c21c8dd2e3c82151fb4a61b017e7ed86754e3befaa525988c3f1a219b3a84f1,d8fc7a72866795458cd5c3e591ee23f97ff2183200ce61b020c01b5c5b76ea2c
693,4-1/54,4,NX,4-1,1,54,4-1/54.mat,4-1/54.csv,dada804298b25907b17aa8d9437605a78291561fba42cfa67e2cb16d2462fbfa,56f53c21051f07bd269e2d5f88f5abeb64cb36601bf342e4fc26396eb75c7b54
694,4-1/55,4,NX,4-1,1,55,4-1/55.mat,4-1/55.csv,8585197263a31656ca521c998ef8c6fab7af10aecd92fe08ed0b431994fa79c4,de5744f65e62040800636983f8a80aaa245df8d1543113b1755c2c78ec449a3a
695,4-1/56,4,NX,4-1,1,56,4-1/56.mat,4-1/56.csv,2305b6e27ea919bc9cb3d1b285323b553e715e2c72501a7b804b7c5dfc6f6848,5b1562215798e67de922ec691491b9f4923757f591b1711edfb4c9ecdca65389
696,4-1/57,4,NX,4-1,1,57,4-1/57.mat,4-1/57.csv,82d84ca42aadaadd4e6df2f127996e08e47266821001ad19e7ce09a22dfab70c,6f6b4c3c94a9529f00c2ac61589eb1d149266464a999debba58c46fc11106b7a
697,4-1/58,4,NX,4-1,1,58,4-1/58.mat,4-1/58.csv,4aeda04066d6f02fd7d35af8e1c6a2b32e77187a59b502a0b6e4fbea4c215385,39d9b3753a78cd8576389aaf0339bb7e4b40f20a5d0ab16199168ae9e9f6c784
698,4-1/59,4,NX,4-1,1,59,4-1/59.mat,4-1/59.csv,9399c2c661979b4172bc90e1a0170be4692061cf35239fe17ca497c89017523d,a50506f5f56d86e750fe61535c46aa5cec78346d750b9ef5a15957f37734f953
699,4-1/60,4,NX,4-1,1,60,4-1/60.mat,4-1/60.csv,e93b1bf82ad14a3d1794fe71eb86e314bcec46db7a41ea75a9e7fc3167188668,9ae737c101b732f8cbdaacff7d30b80275b9d85b0000b9981f923f1eb1eafe6a
700,4-1/61,4,NX,4-1,1,61,4-1/61.mat,4-1/61.csv,b517cad3fa1d2bd1f36fe5c868055e1804bd7b32aae65673e57dea41c793917c,1736d8b2e4e8dea33f78e67d05ca306d380e070681d2a3612e256de757607bca
701,4-1/62,4,NX,4-1,1,62,4-1/62.mat,4-1/62.csv,651fbfa7547070bf9d7a24920104731e9e45502509ae2e459329ff795243a1fd,22a4a6a61d73f4606148bb12dc27052f414e0d828c24c468c1eebba549e0457d
702,4-1/63,4,NX,4-1,1,63,4-1/63.mat,4-1/63.csv,0a6ef05b3a85daedbb25c91e4bc63925c4f9186aad74b6d74730c206e2a34558,c71da7efa0eabcf685d99d9e940830a3856ae00da0191f38697d3bbf031a1956
703,4-1/64,4,NX,4-1,1,64,4-1/64.mat,4-1/64.csv,b6fb2f5bd5ced6530513af24d36733820d63e6a6fbc22c8f9e04abff768926b6,261098f5854583e638c4d4c4846c388c73ba10cd1c206f620d85d0d1d2e208a3
704,4-1/65,4,NX,4-1,1,65,4-1/65.mat,4-1/65.csv,200e073e9bb245a1986c3e9fb181c9ef0a7cf2e52a5cfcd38b50eb4dd9cd526c,2edc490dfed83c9f8720906540c58cd9634a55594e56a9fb3d6fc2661e7ba77e
705,4-1/66,4,NX,4-1,1,66,4-1/66.mat,4-1/66.csv,40d0129cb93b56039590a1401ca6f88c525b2a038686c28b03c16301671c008a,6742ff04aeea57f2ef52894a453cbadada65d1425447b9ed4ee924e1031454a3
706,4-1/67,4,NX,4-1,1,67,4-1/67.mat,4-1/67.csv,e53a60061fc8f0103329cc072aff33c95bc198ee7ba35b8bf2d0b002a71a713a,8dd6bb79bbf6c8f0b1ec4f947d959572735f6e407cc03b2d6b2fa6c015449ff6
707,4-1/68,4,NX,4-1,1,68,4-1/68.mat,4-1/68.csv,e62d563b91adaa5616c46521bc499167697809b0f7595d837b52756f14956763,65a31e5352c8b9b614e14ae0ede307383755a9611ca624b854a231022d89bf0f
708,4-1/69,4,NX,4-1,1,69,4-1/69.mat,4-1/69.csv,39393749bc477ee5a46b304751391515d7998a9def3096ba23415a8d00f670a8,d7557eb6de2b44734c7a98510ca00982a9d61b4e40523cc2ddf330d00d146c0f
709,4-1/70,4,NX,4-1,1,70,4-1/70.mat,4-1/70.csv,85adc92044e0f9de1a8ac62947bb1174aa4835afee14562b0b623c36438d4b9e,068b4ed40e556288053f49db75d3a853309a8c1ec81cb3be5e43cea4f680a2c8
710,4-1/71,4,NX,4-1,1,71,4-1/71.mat,4-1/71.csv,035331b08088054a56103eaa6b171186eb299abbf4a9108b20d3f8cb300c66bb,4389032ff67712210bc0c2d4e332ce38443af2aad82b55160379fd1bce3933d9
711,4-1/72,4,NX,4-1,1,72,4-1/72.mat,4-1/72.csv,46e425faed7cb782a8e62d519406723030ee3074a03f43a6d7d100ec01b3b172,cbd3e3fd9515b34451032de5965690e7d3bbe0f3a51d3fc83384656450adfcd8
712,4-1/73,4,NX,4-1,1,73,4-1/73.mat,4-1/73.csv,b1c514d6c9bc6fe50b02c04350a96bf9c9d0e18a53a66f1654359ef55a838f6c,eeb96ef3a8398d8b95b98d91613a8f5aa6715ccf0bb95fc0adbf1cf50d3bc7e1
713,4-1/74,4,NX,4-1,1,74,4-1/74.mat,4-1/74.csv,6f6c98a20f424d638afeac3e0d77efcf7fc68eb86fbadb4e8fbc1c2e975feef1,b789c85925d50e0007f14552cabff93feb983d2ad8e4975d7bc069322508af30
714,4-1/75,4,NX,4-1,1,75,4-1/75.mat,4-1/75.csv,22a6ee6674a02343cebe914557caf5f73b332d44b22234b3a51b017357fa22d6,c0028026e8b6fef159face09c7ccc5f553926d0945d9e46d0c2cc75d86b3f511
715,4-1/76,4,NX,4-1,1,76,4-1/76.mat,4-1/76.csv,2f88e8aa8098463003b0028876ceb323e3a47787bb29125f910bcebef27e9b0e,7d70bbb42fe2a789f871e65ab245af245940450c2766c8330660a58e7210d458
716,4-1/77,4,NX,4-1,1,77,4-1/77.mat,4-1/77.csv,2b443f0ceee12ac09ee4f8174cdb5501fca40e7ca16a9ff5533a6028ef79bd38,d9252da07065fe721e2949eb1a62d67ce0b588458168fb0acdaa9fc5aa2c989c
717,4-1/78,4,NX,4-1,1,78,4-1/78.mat,4-1/78.csv,660107ff93bae2df63b1c7bca0de6f6bf96231f59227d1b6bb28826b82b8cb8f,3e8735b90922de0553b9fab832bd6423668b450c2e3616bb6a5b9b753df76b9d
718,4-1/79,4,NX,4-1,1,79,4-1/79.mat,4-1/79.csv,22fbe80f737a38e6f03b5dc33abccef43811c952445a745b25accc622032822e,8e5b063c5f53f0a378b6108abac14c4140e24a49c77dda76fe9c513f5ba51021
719,4-1/80,4,NX,4-1,1,80,4-1/80.mat,4-1/80.csv,ca334f1ea196ae48efd602f37d7b45adda020ab1e0c5ececd2c9963eee5847b0,492e5ac602e63711df51a21b0065717b2415d2b280be9d7654a6fc954a82f8b0
720,4-1/81,4,NX,4-1,1,81,4-1/81.mat,4-1/81.csv,e3a88fb8bcbfaed5f06e08a5cab085b7110df99b05c260ece3533a447576494b,8e20bf4ed3d013efd7b58fe7783a04f42e99a029c2454eb62292eef1b10d362a
721,4-1/82,4,NX,4-1,1,82,4-1/82.mat,4-1/82.csv,c2b7d12fc0b99bae591677b0ef692fbb1e4b70f078a5e81cac3483262a3bf242,f7e1ea7011b179128cb220c98b5a93f4b517e2cee8a46bf2c503410419f15662
722,4-1/83,4,NX,4-1,1,83,4-1/83.mat,4-1/83.csv,2b8ccbc0c0c042a68c67cab6f4cccceb6cdaef647684399f2d5528d66bbb52f1,9fc4adddbc899099084969d0ce894df28440409a6623ea77a3a80e13de2c105a
723,4-1/84,4,NX,4-1,1,84,4-1/84.mat,4-1/84.csv,b70fdf38774a12f37c30d8a5f1914c74453a8c3a63b63dffba09f557cb1703de,34719f23f6f74103de601781a316164386c0eeb7f73412363e249b9ce29178a5
724,4-1/85,4,NX,4-1,1,85,4-1/85.mat,4-1/85.csv,77177d93f6368adbde84f5be3704027ae2897eca59377016bb588ec2cb2804cc,6e2731365d9116f4a257e89c41f3c8f20655529f31375b30f85181e7084526ef
725,4-1/86,4,NX,4-1,1,86,4-1/86.mat,4-1/86.csv,8c5ea6d621d926d70cf58f81c4f822606e756eac3f60b3c41d0b861aedf31e2f,d75aaab0f83c58fc1a87ba41b1d68cbd3ce7f9f9a7111581696223ff85679752
