run_id,direction,model,seed,sample_id,source_cube,true_label,condition,full_predicted_label,counterfactual_predicted_label,prediction_changed,full_true_class_probability,counterfactual_true_class_probability,true_class_probability_delta
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/78,6-2,6,spatial_shuffle,5,5,0,0.15374534388363367,0.15374534388363367,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/79,6-2,6,mask_only,1,7,1,0.15201223773971265,0.08124403642829535,-0.0707682013114173
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/79,6-2,6,mean_broadcast,1,1,0,0.15201223773971265,0.15201223773971265,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/79,6-2,6,spatial_shuffle,1,1,0,0.15201223773971265,0.15201223773971265,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/8,6-2,6,mask_only,4,7,1,0.12872087032282414,0.08124403642829535,-0.047476833894528794
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/8,6-2,6,mean_broadcast,4,4,0,0.12872087032282414,0.12872087032282414,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/8,6-2,6,spatial_shuffle,4,4,0,0.12872087032282414,0.12872087032282414,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/80,6-2,6,mask_only,2,7,1,0.15543493042551526,0.08124403642829535,-0.07419089399721991
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/80,6-2,6,mean_broadcast,2,2,0,0.15543493042551526,0.15543493042551526,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/80,6-2,6,spatial_shuffle,2,2,0,0.15543493042551526,0.15543493042551526,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/9,6-2,6,mask_only,5,7,1,0.1520903508540338,0.08124403642829535,-0.07084631442573845
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/9,6-2,6,mean_broadcast,5,5,0,0.1520903508540338,0.1520903508540338,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,6-2/9,6-2,6,spatial_shuffle,5,5,0,0.1520903508540338,0.1520903508540338,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/1,7-2,7,mask_only,7,7,0,0.2999572131468547,0.4133522867151604,0.1133950735683057
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/1,7-2,7,mean_broadcast,7,7,0,0.2999572131468547,0.2999572131468547,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/1,7-2,7,spatial_shuffle,7,7,0,0.2999572131468547,0.2999572131468547,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/10,7-2,7,mask_only,1,7,1,0.13148202077889667,0.4133522867151604,0.28187026593626374
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/10,7-2,7,mean_broadcast,1,1,0,0.13148202077889667,0.13148202077889667,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/10,7-2,7,spatial_shuffle,1,1,0,0.13148202077889667,0.13148202077889667,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/11,7-2,7,mask_only,7,7,0,0.3424579030352195,0.4133522867151604,0.07089438367994089
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/11,7-2,7,mean_broadcast,7,7,0,0.3424579030352195,0.3424579030352195,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/11,7-2,7,spatial_shuffle,7,7,0,0.3424579030352195,0.3424579030352195,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/12,7-2,7,mask_only,7,7,0,0.20127554902759134,0.4133522867151604,0.21207673768756904
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/12,7-2,7,mean_broadcast,7,7,0,0.20127554902759134,0.20127554902759134,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/12,7-2,7,spatial_shuffle,7,7,0,0.20127554902759134,0.20127554902759134,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/13,7-2,7,mask_only,7,7,0,0.3111527277046512,0.4133522867151604,0.1021995590105092
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/13,7-2,7,mean_broadcast,7,7,0,0.3111527277046512,0.3111527277046512,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/13,7-2,7,spatial_shuffle,7,7,0,0.3111527277046512,0.3111527277046512,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/14,7-2,7,mask_only,7,7,0,0.3697914181669393,0.4133522867151604,0.04356086854822111
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/14,7-2,7,mean_broadcast,7,7,0,0.3697914181669393,0.3697914181669393,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/14,7-2,7,spatial_shuffle,7,7,0,0.3697914181669393,0.3697914181669393,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/15,7-2,7,mask_only,7,7,0,0.31424053752969244,0.4133522867151604,0.09911174918546795
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/15,7-2,7,mean_broadcast,7,7,0,0.31424053752969244,0.31424053752969244,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/15,7-2,7,spatial_shuffle,7,7,0,0.31424053752969244,0.31424053752969244,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/16,7-2,7,mask_only,7,7,0,0.27927999199772424,0.4133522867151604,0.13407229471743615
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/16,7-2,7,mean_broadcast,7,7,0,0.27927999199772424,0.27927999199772424,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/16,7-2,7,spatial_shuffle,7,7,0,0.27927999199772424,0.27927999199772424,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/17,7-2,7,mask_only,7,7,0,0.39073451177417245,0.4133522867151604,0.022617774940987934
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/17,7-2,7,mean_broadcast,7,7,0,0.39073451177417245,0.39073451177417245,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/17,7-2,7,spatial_shuffle,7,7,0,0.39073451177417245,0.39073451177417245,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/18,7-2,7,mask_only,4,7,1,0.089169717775609,0.4133522867151604,0.3241825689395514
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/18,7-2,7,mean_broadcast,4,4,0,0.089169717775609,0.089169717775609,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/18,7-2,7,spatial_shuffle,4,4,0,0.089169717775609,0.089169717775609,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/19,7-2,7,mask_only,7,7,0,0.3439186003059838,0.4133522867151604,0.06943368640917658
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/19,7-2,7,mean_broadcast,7,7,0,0.3439186003059838,0.3439186003059838,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/19,7-2,7,spatial_shuffle,7,7,0,0.3439186003059838,0.3439186003059838,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/2,7-2,7,mask_only,4,7,1,0.0892502333751803,0.4133522867151604,0.3241020533399801
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/2,7-2,7,mean_broadcast,4,4,0,0.0892502333751803,0.0892502333751803,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/2,7-2,7,spatial_shuffle,4,4,0,0.0892502333751803,0.0892502333751803,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/20,7-2,7,mask_only,4,7,1,0.09568108185790165,0.4133522867151604,0.31767120485725875
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/20,7-2,7,mean_broadcast,4,4,0,0.09568108185790165,0.09568108185790165,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/20,7-2,7,spatial_shuffle,4,4,0,0.09568108185790165,0.09568108185790165,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/21,7-2,7,mask_only,7,7,0,0.3182625788467481,0.4133522867151604,0.09508970786841231
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/21,7-2,7,mean_broadcast,7,7,0,0.3182625788467481,0.3182625788467481,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/21,7-2,7,spatial_shuffle,7,7,0,0.3182625788467481,0.3182625788467481,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/22,7-2,7,mask_only,7,7,0,0.25979095682858866,0.4133522867151604,0.15356132988657173
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/22,7-2,7,mean_broadcast,7,7,0,0.25979095682858866,0.25979095682858866,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/22,7-2,7,spatial_shuffle,7,7,0,0.25979095682858866,0.25979095682858866,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/23,7-2,7,mask_only,1,7,1,0.14887043715832368,0.4133522867151604,0.26448184955683673
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/23,7-2,7,mean_broadcast,1,1,0,0.14887043715832368,0.14887043715832368,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/23,7-2,7,spatial_shuffle,1,1,0,0.14887043715832368,0.14887043715832368,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/24,7-2,7,mask_only,7,7,0,0.37663046258985866,0.4133522867151604,0.03672182412530173
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/24,7-2,7,mean_broadcast,7,7,0,0.37663046258985866,0.37663046258985866,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/24,7-2,7,spatial_shuffle,7,7,0,0.37663046258985866,0.37663046258985866,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/25,7-2,7,mask_only,7,7,0,0.3804852485011823,0.4133522867151604,0.03286703821397807
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/25,7-2,7,mean_broadcast,7,7,0,0.3804852485011823,0.3804852485011823,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/25,7-2,7,spatial_shuffle,7,7,0,0.3804852485011823,0.3804852485011823,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/26,7-2,7,mask_only,7,7,0,0.28063987684417824,0.4133522867151604,0.13271240987098215
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/26,7-2,7,mean_broadcast,7,7,0,0.28063987684417824,0.28063987684417824,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/26,7-2,7,spatial_shuffle,7,7,0,0.28063987684417824,0.28063987684417824,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/27,7-2,7,mask_only,7,7,0,0.281807885939317,0.4133522867151604,0.1315444007758434
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/27,7-2,7,mean_broadcast,7,7,0,0.281807885939317,0.281807885939317,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/27,7-2,7,spatial_shuffle,7,7,0,0.281807885939317,0.281807885939317,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/28,7-2,7,mask_only,7,7,0,0.1694370711093451,0.4133522867151604,0.24391521560581528
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/28,7-2,7,mean_broadcast,7,7,0,0.1694370711093451,0.1694370711093451,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/28,7-2,7,spatial_shuffle,7,7,0,0.1694370711093451,0.1694370711093451,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/29,7-2,7,mask_only,7,7,0,0.2996028061040699,0.4133522867151604,0.11374948061109047
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/29,7-2,7,mean_broadcast,7,7,0,0.2996028061040699,0.2996028061040699,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/29,7-2,7,spatial_shuffle,7,7,0,0.2996028061040699,0.2996028061040699,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/3,7-2,7,mask_only,3,7,1,0.08285410536557106,0.4133522867151604,0.3304981813495893
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/3,7-2,7,mean_broadcast,3,3,0,0.08285410536557106,0.08285410536557106,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/3,7-2,7,spatial_shuffle,3,3,0,0.08285410536557106,0.08285410536557106,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/30,7-2,7,mask_only,7,7,0,0.32110364582519585,0.4133522867151604,0.09224864088996454
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/30,7-2,7,mean_broadcast,7,7,0,0.32110364582519585,0.32110364582519585,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/30,7-2,7,spatial_shuffle,7,7,0,0.32110364582519585,0.32110364582519585,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/31,7-2,7,mask_only,7,7,0,0.30231509659674477,0.4133522867151604,0.11103719011841562
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/31,7-2,7,mean_broadcast,7,7,0,0.30231509659674477,0.30231509659674477,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/31,7-2,7,spatial_shuffle,7,7,0,0.30231509659674477,0.30231509659674477,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/32,7-2,7,mask_only,1,7,1,0.15003816005686868,0.4133522867151604,0.2633141266582917
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/32,7-2,7,mean_broadcast,1,1,0,0.15003816005686868,0.15003816005686868,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/32,7-2,7,spatial_shuffle,1,1,0,0.15003816005686868,0.15003816005686868,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/33,7-2,7,mask_only,7,7,0,0.3975674177959163,0.4133522867151604,0.015784868919244077
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/33,7-2,7,mean_broadcast,7,7,0,0.3975674177959163,0.3975674177959163,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/33,7-2,7,spatial_shuffle,7,7,0,0.3975674177959163,0.3975674177959163,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/34,7-2,7,mask_only,7,7,0,0.3528268649240849,0.4133522867151604,0.06052542179107551
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/34,7-2,7,mean_broadcast,7,7,0,0.3528268649240849,0.3528268649240849,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/34,7-2,7,spatial_shuffle,7,7,0,0.3528268649240849,0.3528268649240849,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/35,7-2,7,mask_only,7,7,0,0.19792895175445194,0.4133522867151604,0.21542333496070845
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/35,7-2,7,mean_broadcast,7,7,0,0.19792895175445194,0.19792895175445194,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/35,7-2,7,spatial_shuffle,7,7,0,0.19792895175445194,0.19792895175445194,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/36,7-2,7,mask_only,3,7,1,0.08283955315035574,0.4133522867151604,0.33051273356480465
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/36,7-2,7,mean_broadcast,3,3,0,0.08283955315035574,0.08283955315035574,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/36,7-2,7,spatial_shuffle,3,3,0,0.08283955315035574,0.08283955315035574,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/37,7-2,7,mask_only,7,7,0,0.1789427067978074,0.4133522867151604,0.23440957991735298
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/37,7-2,7,mean_broadcast,7,7,0,0.1789427067978074,0.1789427067978074,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/37,7-2,7,spatial_shuffle,7,7,0,0.1789427067978074,0.1789427067978074,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/38,7-2,7,mask_only,1,7,1,0.1594176800960593,0.4133522867151604,0.25393460661910106
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/38,7-2,7,mean_broadcast,1,1,0,0.1594176800960593,0.1594176800960593,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/38,7-2,7,spatial_shuffle,1,1,0,0.1594176800960593,0.1594176800960593,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/39,7-2,7,mask_only,7,7,0,0.3771397085042669,0.4133522867151604,0.036212578210893465
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/39,7-2,7,mean_broadcast,7,7,0,0.3771397085042669,0.3771397085042669,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/39,7-2,7,spatial_shuffle,7,7,0,0.3771397085042669,0.3771397085042669,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/4,7-2,7,mask_only,7,7,0,0.17394255624867436,0.4133522867151604,0.23940973046648603
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/4,7-2,7,mean_broadcast,7,7,0,0.17394255624867436,0.17394255624867436,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/4,7-2,7,spatial_shuffle,7,7,0,0.17394255624867436,0.17394255624867436,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/40,7-2,7,mask_only,7,7,0,0.33726185664263797,0.4133522867151604,0.07609043007252242
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/40,7-2,7,mean_broadcast,7,7,0,0.33726185664263797,0.33726185664263797,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/40,7-2,7,spatial_shuffle,7,7,0,0.33726185664263797,0.33726185664263797,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/41,7-2,7,mask_only,7,7,0,0.18380204968218516,0.4133522867151604,0.22955023703297522
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/41,7-2,7,mean_broadcast,7,7,0,0.18380204968218516,0.18380204968218516,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/41,7-2,7,spatial_shuffle,7,7,0,0.18380204968218516,0.18380204968218516,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/42,7-2,7,mask_only,1,7,1,0.1620210422756383,0.4133522867151604,0.2513312444395221
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/42,7-2,7,mean_broadcast,1,1,0,0.1620210422756383,0.1620210422756383,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/42,7-2,7,spatial_shuffle,1,1,0,0.1620210422756383,0.1620210422756383,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/43,7-2,7,mask_only,7,7,0,0.34224310425716337,0.4133522867151604,0.07110918245799702
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/43,7-2,7,mean_broadcast,7,7,0,0.34224310425716337,0.34224310425716337,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/43,7-2,7,spatial_shuffle,7,7,0,0.34224310425716337,0.34224310425716337,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/44,7-2,7,mask_only,7,7,0,0.39774349143708915,0.4133522867151604,0.015608795278071241
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/44,7-2,7,mean_broadcast,7,7,0,0.39774349143708915,0.39774349143708915,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/44,7-2,7,spatial_shuffle,7,7,0,0.39774349143708915,0.39774349143708915,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/45,7-2,7,mask_only,5,7,1,0.11851171351750184,0.4133522867151604,0.29484057319765855
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/45,7-2,7,mean_broadcast,5,5,0,0.11851171351750184,0.11851171351750184,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/45,7-2,7,spatial_shuffle,5,5,0,0.11851171351750184,0.11851171351750184,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/46,7-2,7,mask_only,1,7,1,0.14452831657753692,0.4133522867151604,0.2688239701376235
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/46,7-2,7,mean_broadcast,1,1,0,0.14452831657753692,0.14452831657753692,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/46,7-2,7,spatial_shuffle,1,1,0,0.14452831657753692,0.14452831657753692,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/47,7-2,7,mask_only,7,7,0,0.32788756765890886,0.4133522867151604,0.08546471905625153
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/47,7-2,7,mean_broadcast,7,7,0,0.32788756765890886,0.32788756765890886,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/47,7-2,7,spatial_shuffle,7,7,0,0.32788756765890886,0.32788756765890886,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/48,7-2,7,mask_only,7,7,0,0.23951031463700204,0.4133522867151604,0.17384197207815835
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/48,7-2,7,mean_broadcast,7,7,0,0.23951031463700204,0.23951031463700204,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/48,7-2,7,spatial_shuffle,7,7,0,0.23951031463700204,0.23951031463700204,0.0
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,7-2/49,7-2,7,mask_only,5,7,1,0.12276097354023285,0.4133522867151604,0.29059131317492753
