sample_index,label,source_cube,cube_replicate,seed_id,relative_csv_path,file_sha256,class_name
397,2,2-1,1,8,data/2-1/8.csv,336765118607d35fc204390e0964584da422bca8d77b479a7c864fe53dee1a43,HNA
398,2,2-1,1,80,data/2-1/80.csv,2a994fdd2b6df0cc7316047b8e4c2ce63d57dad86ba8a007bbda1ec95472b6f8,HNA
399,2,2-1,1,9,data/2-1/9.csv,a85e87950f33e51acf8d4b6fd0a723df84ef4663449c9d2e0a460f6f9a301fb9,HNA
400,2,2-2,2,1,data/2-2/1.csv,6ab9e32c302094160eebf5037e0234f80fcd600c0c63b5fe9ec81545296324c5,HNA
401,2,2-2,2,10,data/2-2/10.csv,a0ae237af9814a25ece63c59f50366943b120273f28f8b730847f5053316c1d8,HNA
402,2,2-2,2,11,data/2-2/11.csv,0149b080f9fead4edc3278f44e6deddeb70070b915ec1ad27ff9d2b628585eea,HNA
403,2,2-2,2,12,data/2-2/12.csv,2741afbb0243dbabd437769e0d340f0dfd6a5f862a74a8adf37c9a4105964ae7,HNA
404,2,2-2,2,13,data/2-2/13.csv,bc9d36c2147d121d87b192308e79adbe3974c43bbce6d197ab0737d390048e93,HNA
405,2,2-2,2,14,data/2-2/14.csv,98218cb70be2950ecc27f7fc52ac016277529390ed72ea5c2b1e1625bad51cda,HNA
406,2,2-2,2,15,data/2-2/15.csv,a752ad605fab2e41332b71e7610247e12631eb7ee0d1a0dbe28e5bfaa9e797b8,HNA
407,2,2-2,2,16,data/2-2/16.csv,55868ccb2b1195249b77783324125270eb04a5a000183c0971c1faf13e860589,HNA
408,2,2-2,2,17,data/2-2/17.csv,4cbdaddaaa59942d376e21935d4c69f9ff5291e5ecd4f347889d2eafd60a598b,HNA
409,2,2-2,2,18,data/2-2/18.csv,00d49af2460cc91c3eb45edd8ba9c8557903050e09ab13ee5ccc95ffcccc1977,HNA
410,2,2-2,2,19,data/2-2/19.csv,c49dc68cb86f097324b403af46ee1c48beb42f075f07caedf67fa0a50652467c,HNA
411,2,2-2,2,2,data/2-2/2.csv,5174cfd40b29f95b41ca96ac551d58e0396076be7d1d1e984a971521cdd85924,HNA
412,2,2-2,2,20,data/2-2/20.csv,757bd4b95a1018a48c735d95e405731e2ca55bd7b4d817e879b5f868bba1ac80,HNA
413,2,2-2,2,21,data/2-2/21.csv,54c61b8bde18a475955e5348bc3d7d8cbd66e105316ef244dbe899ac84306fb3,HNA
414,2,2-2,2,22,data/2-2/22.csv,44996bd3bbd0cf57be8670846f657677b33cb354983a9879db1ee69cf3b9178b,HNA
415,2,2-2,2,23,data/2-2/23.csv,442361a56d77929fd90aa162118141d17f5d0965e1c01ff71323460aef7caad3,HNA
416,2,2-2,2,24,data/2-2/24.csv,067334d951608181e54d864af05b429edb151855d4dad6c3740dc9a62a69810a,HNA
417,2,2-2,2,25,data/2-2/25.csv,10489972321c05c023ae03a292b36a9383f4efa36af11ab9bb2fb7e60ceac8e7,HNA
418,2,2-2,2,26,data/2-2/26.csv,095261549d46be04ab48df4d9fdf04713c219b30c5e3d266710611a836e46cd7,HNA
419,2,2-2,2,27,data/2-2/27.csv,2d366c5cc3c38366abf6e77d4eade60c60f8327877a8ecb7bbd67704125ffdd7,HNA
420,2,2-2,2,28,data/2-2/28.csv,37b549de2744ca7d02c138b21d2a56aaa0822ed3c75bedd72e70e7fbd791f939,HNA
421,2,2-2,2,29,data/2-2/29.csv,928478a30e51b9c97427e5f0ae0f8d73457b3b96a8d878ea47d3908d0a78fb0b,HNA
422,2,2-2,2,3,data/2-2/3.csv,2838f8f67bd80a8cf738a1202dad3797cf7f9aa7fb96ab7c36fd978d5eeb2010,HNA
423,2,2-2,2,30,data/2-2/30.csv,d2702ad92556e3fcb054a2fdfb0c9199138f5139bb44f47f54b0776e93c42682,HNA
424,2,2-2,2,31,data/2-2/31.csv,4d10d42d84a4dd5ff7a17165e4bc216de9552cb3812a293f4a163e0d545e646f,HNA
425,2,2-2,2,32,data/2-2/32.csv,c7348da9bef665181a758f083d446b54514d9c8f3fef1876aaa11d40cea2b994,HNA
426,2,2-2,2,33,data/2-2/33.csv,9e6414548b0f1f9e8d90987ea1e2e83b0f3a17de63c43a5f75fb1e0cfc189100,HNA
427,2,2-2,2,34,data/2-2/34.csv,72405472a20c3b670a38beb904754111838435f03c8bd83bd8617b5ade59166f,HNA
428,2,2-2,2,35,data/2-2/35.csv,d5dcff793035c1666ba7d77eb88ab07049f1fdd1f150870735866e8413156d7a,HNA
429,2,2-2,2,36,data/2-2/36.csv,9984615d5dbf807000206c618ce54a737241fb114f0e129f5b0a05819597633d,HNA
430,2,2-2,2,37,data/2-2/37.csv,d10612657e2a218264df0b53e8b1028fa63bb9d4679a548a360ac6b4fbd84227,HNA
431,2,2-2,2,38,data/2-2/38.csv,56376679bcf3d6ebea1b23471d5e06053da13e0c9b7abb6fc2537a5fbd9f9377,HNA
432,2,2-2,2,39,data/2-2/39.csv,aa1d03f0558100598721573316b8007570b7a25c3ae21df9c924bb5538f85171,HNA
433,2,2-2,2,4,data/2-2/4.csv,60a66de3b6245ce220687f72c951460558c1a0261891214804562e65a71638d6,HNA
434,2,2-2,2,40,data/2-2/40.csv,b6d49b91a855a2a3df5e1afea22b12b3df39e5c0064df1820cf0c2c976b73430,HNA
435,2,2-2,2,41,data/2-2/41.csv,a15b288a201d2f90d5e11928b51f1eadd4a682e39381e89e4583143eb7db8c47,HNA
436,2,2-2,2,42,data/2-2/42.csv,91dbcd9095f94535d29d81455aeb55f971548071eda4a5d9099ebdaebf702152,HNA
437,2,2-2,2,43,data/2-2/43.csv,ec66aae0499d303e879d948bc586ac73a9df630e910b4b3737b2c8a8abe0747e,HNA
438,2,2-2,2,44,data/2-2/44.csv,4e75fa0b0df728002ba226acee7f638fab298871cfddad7c02fa7d060b408fdc,HNA
439,2,2-2,2,45,data/2-2/45.csv,4aa901b2896bd726db5a89cda61d0af3d8a7b6eb969f046b694aca2685207fad,HNA
440,2,2-2,2,46,data/2-2/46.csv,689e6bf2c7b5621ab7769f05bc91066dd6f6a951577f3b2962a8be50d95e3b69,HNA
441,2,2-2,2,47,data/2-2/47.csv,1ba68d09e9a7fbda903dfce34fb11c79ef8b32b6147f4d53e48e7034959d2156,HNA
442,2,2-2,2,48,data/2-2/48.csv,caba3a4d82071b1835c7afd24a1f872093d92d7019c5bb00dfc9b1b2c4bf4a91,HNA
443,2,2-2,2,49,data/2-2/49.csv,cf3f5bd55eeb048150f91c1ed94df551f71e0d1f11ef0d5dc8807b88a44bbaf3,HNA
444,2,2-2,2,5,data/2-2/5.csv,268aaa401195131eb99d3ad975e1fa98a3242ce9d0caf2ae490b441675d7e7db,HNA
445,2,2-2,2,50,data/2-2/50.csv,8feae1f10e0f61b49ea48a9823dec2e83d575b117bcfd4cb7467808aacf168eb,HNA
446,2,2-2,2,51,data/2-2/51.csv,0536588052148edbee1e30df813c20a357388ba706a3b250344bc5e1d96d42f9,HNA
447,2,2-2,2,52,data/2-2/52.csv,f28a7aa6c0d2424b283d905c2d631226ec790ce331f42345ab80b8c46ada34ff,HNA
448,2,2-2,2,53,data/2-2/53.csv,86b5d73b1b3b4af500868184504106a1c50d004a091496d48872e83f3ccc5941,HNA
449,2,2-2,2,54,data/2-2/54.csv,5fa8dab06ccc6777b47175828a22f788af83d2703328f0b75aeb5a772a24d7de,HNA
450,2,2-2,2,55,data/2-2/55.csv,87b3ad90eacee744c3bb38694e9b9556a738d8ade155ebe0ab03bd22b0873ecd,HNA
451,2,2-2,2,56,data/2-2/56.csv,9aac1391d62688eeb840966eb51033b43a6d9767e70562882b541961aca60c99,HNA
452,2,2-2,2,57,data/2-2/57.csv,e2aefad133d34ae011fef5accba59757a53bd84cee8a886a7c66e3a261a0b501,HNA
453,2,2-2,2,58,data/2-2/58.csv,33f83b402f6d65598978135e010bacda6204370b9579d748e42edc315595a5f7,HNA
454,2,2-2,2,59,data/2-2/59.csv,acd77dd7c823473bceeb2ee7bc2a2c612236305259bcabacdcd107c8dfef76e6,HNA
455,2,2-2,2,6,data/2-2/6.csv,b8cba15a059f8d8c876804d5c27157872ef73e25d9061cbc72c832e974cfb373,HNA
456,2,2-2,2,60,data/2-2/60.csv,0a77e854966a95e645125e94d4380d3caf36819d295dda370cb63314c4146b21,HNA
457,2,2-2,2,61,data/2-2/61.csv,ef61fcd8f9c40f3c45945503d81802ac5d93dc77096b9d0f07456397306cb803,HNA
458,2,2-2,2,62,data/2-2/62.csv,2b1e32b0fdb6e3b9fca488582ecb6132ea46c75d0aea67979ba3ea567c482ccf,HNA
459,2,2-2,2,63,data/2-2/63.csv,1ef8f950bb564b7f60af0a5106ee0b742edfec2e7f31819021417f152348dda1,HNA
460,2,2-2,2,64,data/2-2/64.csv,b12d53e37ffa6868dc57a5a823c5d35c82b9edbe32347a5f382546ec9dc2b778,HNA
461,2,2-2,2,65,data/2-2/65.csv,75065bc47d5319b3a2638b5186c8c843ddaa4b3ffe4281849d425693d9f31f82,HNA
462,2,2-2,2,66,data/2-2/66.csv,3c828563d5646141cacfcb0f0879148df19fcb82507b5915e29603c69625c8e7,HNA
463,2,2-2,2,67,data/2-2/67.csv,7cf4dc17f50a5bd1bccc0fd8429a805c945b6e61668c608e180fcaa7dbcfbefe,HNA
464,2,2-2,2,68,data/2-2/68.csv,bd28069af255e3acd0d958e0af45ec0329d4d0f555e5ef8732e784457e99d78b,HNA
465,2,2-2,2,69,data/2-2/69.csv,4931998f3152ac7eeb157d4715b354d06737496315ba8c42d731881be6fab7d1,HNA
466,2,2-2,2,7,data/2-2/7.csv,f5698055bbe95b6ff6952b73c8b41e3fde8cdef31d182b115c20b918c846ffe1,HNA
467,2,2-2,2,70,data/2-2/70.csv,67cb8293f133d2d73c420dcc2baa3918979135d02f9592da48b88996be252684,HNA
468,2,2-2,2,71,data/2-2/71.csv,0941f3e3ef3738e47c00f85d28af7b9ef311265d785106c0115d5895abfa387c,HNA
469,2,2-2,2,72,data/2-2/72.csv,bb5c957da789abbd5be3b7e5d3f9b979e59bf3f2fef37334e8349cc32e751fb0,HNA
470,2,2-2,2,73,data/2-2/73.csv,8439a4c4adb4b5496b7e01cb31fef26bbf71afd0abe8e1337a9e9ba40d57c3ad,HNA
471,2,2-2,2,74,data/2-2/74.csv,04dfc1faf80137f0b18684f29fb30e55ddaad78c984c8429b729081380605ee7,HNA
472,2,2-2,2,75,data/2-2/75.csv,a19d4614a97975aef28bfd4d72000ffebcd5e81e339ecf9b587b5adabbca1cdd,HNA
473,2,2-2,2,76,data/2-2/76.csv,faf77af9c4bcb649192284f8810534b28ba7cf2f049bba1fc451b466ee45209a,HNA
474,2,2-2,2,77,data/2-2/77.csv,c0f61cffd5b7d8112a0b36a2ef007e89b3db535c46209328d89744e205dfbe9b,HNA
475,2,2-2,2,78,data/2-2/78.csv,07d8aed89b0db7f3a827721817c6fa47bd5b95c2923a6e992e2a1a559ff45fbd,HNA
476,2,2-2,2,79,data/2-2/79.csv,a6a02e64dd20dcd27711650f78db90a85170ffb417d1b68da1953dd978a3b01d,HNA
477,2,2-2,2,8,data/2-2/8.csv,1eb126137b5c5b644b2986b607e00cdbdb83517de79b7f62320d982decfdcbd0,HNA
478,2,2-2,2,80,data/2-2/80.csv,d99e2406cd32429027ff8b6d527ca77f7b26ed2c74c8ebb2b94b1a2761e48bf3,HNA
479,2,2-2,2,9,data/2-2/9.csv,6f546c5600c68ba35057f36db5631e1dc57c890721cc2578e6258f309fac6062,HNA
480,3,3-1,1,1,data/3-1/1.csv,7a9733a27844743ebd5524d87c771a9f7758faa6e0a0ec3c7b86882de49ec80d,HNX
481,3,3-1,1,10,data/3-1/10.csv,93fa60dc02aee18cacc056698b8a8c3c5e384da4d76166577e99d5f2b64f1511,HNX
482,3,3-1,1,11,data/3-1/11.csv,3781a88e3303e5a5d84d600b7bb3a48cdd89f36da09522e265b71aed8ed91c5b,HNX
483,3,3-1,1,12,data/3-1/12.csv,c65c4beaf6586a086ef1e6145660817686ed9ab0cd672af1fe85cd9e67895424,HNX
484,3,3-1,1,13,data/3-1/13.csv,84d1a12b34b667b573c0092333753023224540649fa8573847461551100475e2,HNX
485,3,3-1,1,14,data/3-1/14.csv,450149764f1f197b0f3db10c6f3aeae7897db1db04f68fe915455c4a5f2f198b,HNX
486,3,3-1,1,15,data/3-1/15.csv,1e783e3f3136ac7241eaf4531b1db0d28cdb19fe13e1dbb4ac43b86c764e0281,HNX
487,3,3-1,1,16,data/3-1/16.csv,229244479efef25b6055995865c4b321b8747ee3ce3941ea6ca3775f8965bcd2,HNX
488,3,3-1,1,17,data/3-1/17.csv,77c2d4c594aadbdc8ba2a0261a09a0b4c85136e6ac18c3a600fb6a90d1607085,HNX
489,3,3-1,1,18,data/3-1/18.csv,c88cc567218e76e69d1d83c19d4cbfe294b05f163b8e28aa2c1d53a267416b57,HNX
490,3,3-1,1,19,data/3-1/19.csv,b9089261c235329c2ba53611144d519fb720c434862946791bc60f0d40c3f0d0,HNX
491,3,3-1,1,2,data/3-1/2.csv,dccb4696c3073036e5263879d1c4450b78063da3736589253f969d4a1153a6d6,HNX
492,3,3-1,1,20,data/3-1/20.csv,26cadb13f6a72752e2484092cc3fb7d409c66082f08c541964600f33c7826a43,HNX
493,3,3-1,1,21,data/3-1/21.csv,d20896bf5aafe4b83becb3cdacb0ae33334a67a3a7dbefd8742e4407dd3719cf,HNX
494,3,3-1,1,22,data/3-1/22.csv,a8b68d280a3b7d12ba70b3f9eb93a53691f3042b0b8645a8a2de96d089839763,HNX
495,3,3-1,1,23,data/3-1/23.csv,02d345418f22981d4f4c6b481338d735ca48c8fcf8a16e840c8213f73cb77c64,HNX
496,3,3-1,1,24,data/3-1/24.csv,cb8d01d2489a237aca482b03d458d5791341e86cee00af5a845fa382b4191478,HNX
497,3,3-1,1,25,data/3-1/25.csv,5dfac3df3ec2cfdfe4870d865a1ef2d8bc4854482a89a6e253b60bf5dc1b24a3,HNX
498,3,3-1,1,26,data/3-1/26.csv,1180d75f693cb4edadc6f3b99f2e1bacce3b52ff4d0c1bf5a73258e26f131d10,HNX
499,3,3-1,1,27,data/3-1/27.csv,06d9a260f764f1096e0bb05aefbc879ae0edcc9543800b5f2bbe21d6f34e9994,HNX
500,3,3-1,1,28,data/3-1/28.csv,cd96d2eaf0a7106d17aaba617068f6201e431f3ac2533765f9862e43b233e639,HNX
501,3,3-1,1,29,data/3-1/29.csv,90323f03669a108b0b7c9ae2f56a908bbcb173ad59635f885906f3a3ebaba5da,HNX
502,3,3-1,1,3,data/3-1/3.csv,4ec9a0c2e5c7a0db8ad6216e85a0f624d6c92a78197cdf86691ca1443eea8e62,HNX
503,3,3-1,1,30,data/3-1/30.csv,96db67c117e719bd22ce7f600eabb1ab10ff9b57eca0dc470a0b32359fa06b5b,HNX
504,3,3-1,1,31,data/3-1/31.csv,4a1b0fa2babc7d0f7e3908564df797d413fd3eea4e8b6235f0a41441ce0e3ac6,HNX
505,3,3-1,1,32,data/3-1/32.csv,17a846af4f83e088b9026c206ed112a2ea65f37d3f6b458a5395de3eff3ed14a,HNX
506,3,3-1,1,33,data/3-1/33.csv,58123d52bd95b771b255c9f52d2776d4498de534d27c3e247f390c88a8cd282c,HNX
507,3,3-1,1,34,data/3-1/34.csv,47b82ab8c13e6fcac5ecc258d9dfb52cf0a2675ac9eb767a414991b84e586212,HNX
508,3,3-1,1,35,data/3-1/35.csv,d637881e9bf85a48e09c6881841327ff78bcb84fcaad47b5ec41a66c95d94282,HNX
509,3,3-1,1,36,data/3-1/36.csv,2d2523da754e0ca49238dab70407b25fcabcdb7a7bfc34e42872f36c4acaec48,HNX
510,3,3-1,1,37,data/3-1/37.csv,9ef1af8e4dec9fa320e4e27cae13274d3547bef17928e1f6b7fc8ed1df1a43ac,HNX
511,3,3-1,1,38,data/3-1/38.csv,fcc2519ccca9caa0e0d25fcf7bc70efbd9f2720d658fbe3d8ab2161882080751,HNX
512,3,3-1,1,39,data/3-1/39.csv,d11249827934c0e2d9e1e6eb43ad30057db62450b20b440b2db588d9571b8f6b,HNX
513,3,3-1,1,4,data/3-1/4.csv,d76fd72ba906fa082471ad826befd246624b348225e9c5ba19739da64543f030,HNX
514,3,3-1,1,40,data/3-1/40.csv,87b9c8f1938ea7454d5891617e21406fe27396b25944d14164153d45de66fa9f,HNX
515,3,3-1,1,41,data/3-1/41.csv,f491ac4fe9ce7b059a1c97f2748e8b992a1f4e789c470fb80b96addd77da4efd,HNX
516,3,3-1,1,42,data/3-1/42.csv,b2c24e43b6efaf55a4f443659980e82ab59fa84c12e6354e8de8cece6dff6ec2,HNX
517,3,3-1,1,43,data/3-1/43.csv,1d460d1baa545a46cedb46370215d82b83f5c83bbd2cb9e2e8cee971b8e2119f,HNX
518,3,3-1,1,44,data/3-1/44.csv,4a5b5c63419afc3c2a83c0d55e8f5e2be852c7b4a229d3c0eabbd4c65ca7ddab,HNX
519,3,3-1,1,45,data/3-1/45.csv,ff004569e2f3761b1694ab9888871acd737f8fe15958e0201a800fd361045180,HNX
520,3,3-1,1,46,data/3-1/46.csv,cc341b107c34da2de31bdcaf02c8d6302bf15ef9095c029bccd48d25dbc59469,HNX
521,3,3-1,1,47,data/3-1/47.csv,e88be0fa48fd99472b366bc1143d723334c7bb7297e6a4cd72e9f246b4ea3348,HNX
522,3,3-1,1,48,data/3-1/48.csv,dbce053b1f62150147362a4497dff36af2b8340338c68986e8c848280c2c54ab,HNX
523,3,3-1,1,49,data/3-1/49.csv,2d4d241ef52e7b328d6a1b47f09fd63204ad1985fd2af629310349d106418961,HNX
524,3,3-1,1,5,data/3-1/5.csv,ef10001405c03f33b2f4bf2853b79a23a0978682f29c7bedc69b8336c6fe9990,HNX
525,3,3-1,1,50,data/3-1/50.csv,c5ea11fef6fc7604ab7a508db5e8578da746dfc21c49691317bde97b025e0cf5,HNX
526,3,3-1,1,51,data/3-1/51.csv,f2e5ca52a57c326fd17a49e2a413b8a34149a7c46bff0b3dcd1f3da5488c12bf,HNX
527,3,3-1,1,52,data/3-1/52.csv,11d370edbd44ddf8bd45323de3f9fd832dc3f25d3a5ce4714d3ef6f0ad722148,HNX
528,3,3-1,1,53,data/3-1/53.csv,2fb6fed08494b7c4f672d988855ba2dfbda4dce942fb90e7738bd81bd816d75e,HNX
529,3,3-1,1,54,data/3-1/54.csv,c0b6fce01667d129c8a8699540729cccf121ab5bf90d075256bda5e6b2bb95bd,HNX
530,3,3-1,1,55,data/3-1/55.csv,0f3c8ad97ee823eb255819b5e045dd1ee8b9eebb9ae2c542dce0c6aa6d7743ac,HNX
531,3,3-1,1,56,data/3-1/56.csv,c8786c67be51a62af9d684fec9e64a59125a66085f85d188c619ea5fb000c132,HNX
532,3,3-1,1,57,data/3-1/57.csv,0ff324089f1c166be0041d2edc14ee5d43b8904a0d87432cbe3b9ce28a168500,HNX
533,3,3-1,1,58,data/3-1/58.csv,318a3d175ab1911a63433154e79f3b7c961032201547d882c8bac7d643a4670b,HNX
534,3,3-1,1,59,data/3-1/59.csv,1c1f31774a3769027dc6969189da90fa9e7180c30a9752db2b398d5899d5cbef,HNX
535,3,3-1,1,6,data/3-1/6.csv,0251cc25c3b231d75d60c1a8f362b461dd2c5ab95f5cff9f689b1d0d28243759,HNX
536,3,3-1,1,60,data/3-1/60.csv,f096aa53a51991ea58f03de159c9385f10568fd66427f59444e85b3bcc93922a,HNX
537,3,3-1,1,61,data/3-1/61.csv,2ad8c84dad53d8290d824342218a4d7430391fde565a07b1772ac9cc1180b63d,HNX
538,3,3-1,1,62,data/3-1/62.csv,2135f38addbd9363f17da04f112e17969c33353567b6125d9ecd5fe54c61be81,HNX
539,3,3-1,1,63,data/3-1/63.csv,71d79e389aa3e3a954ffdb1803b0b2b32b26bc9259f47a8e85eca6dcf9ca03a7,HNX
540,3,3-1,1,64,data/3-1/64.csv,6929d87a1a5630214c07123f22bd87b63c20a819f003c979df38796245d2748a,HNX
541,3,3-1,1,65,data/3-1/65.csv,9805d805af76598d5028e5d7cf18f3a9694c4fefa7c75644445e1fd030c86622,HNX
542,3,3-1,1,66,data/3-1/66.csv,1588bb0efd114a9c5606670617faf9125a036401f8f97928bdd74e0dae2aa0fd,HNX
543,3,3-1,1,67,data/3-1/67.csv,9c6cfa45d1b1bdd85bde946f6eb00bbb206692f43c23386e59ad97e8760fda7d,HNX
544,3,3-1,1,68,data/3-1/68.csv,455bc92c9698ceb35961f753210aca31f8c5ce933e89597c003f67b8366fe261,HNX
545,3,3-1,1,69,data/3-1/69.csv,f4614e6d427b15a336efd565946ab710ce59d24bc25b18cec640b92c652daa85,HNX
546,3,3-1,1,7,data/3-1/7.csv,f2bdf57415defae0917b96c5047f6a26583e8dc4e3c7c563eb10cb8a23fa022d,HNX
547,3,3-1,1,70,data/3-1/70.csv,4c1d5b02f32d5a78f0d0956884e67fec58d1a88726a0beadc05139464a0bb8c4,HNX
548,3,3-1,1,71,data/3-1/71.csv,122a8bb680d34c6b0399f0f23de0f2199a25c6b289d4a2af4ce6a0529dba1d9e,HNX
549,3,3-1,1,72,data/3-1/72.csv,830521df23c08e8c8095b27aa0a9c7575e2f92754f1e21ce43737ae48733ab21,HNX
550,3,3-1,1,73,data/3-1/73.csv,c66745001764c3a896f2cd6309ce29734926eeaedd04594fc53d6e06bad718da,HNX
551,3,3-1,1,74,data/3-1/74.csv,39349a367dc037404528fa2d6dec0ac93a85913af397eecf64b47d76666621d6,HNX
552,3,3-1,1,75,data/3-1/75.csv,925ea74b69ebc2a44671c5ac0e4c752c13011c7bff4fc68f1be458ec02b4d1b4,HNX
553,3,3-1,1,76,data/3-1/76.csv,333dfa535a3f3b1fb1da038f5619a75e1bfec5aea886167b0679cadb5e7476b6,HNX
554,3,3-1,1,77,data/3-1/77.csv,487202d998e582ea59e8d3c71d9c611ab06c19ea21b37dba21486aefee3e16ab,HNX
555,3,3-1,1,78,data/3-1/78.csv,c6e79af7db46cfb1cd5f62fb240ea538c85436fb98bc7cd6f90d3e907f444e40,HNX
556,3,3-1,1,79,data/3-1/79.csv,63ae24978679bc753f3aedf5efa239a7f3956dd73ef2af19b5bfd56380c60283,HNX
557,3,3-1,1,8,data/3-1/8.csv,a6d257d87cbe6fb74f70b8200585afb9fd6dc9d4c7572d3cd3be386697e3fe90,HNX
558,3,3-1,1,80,data/3-1/80.csv,bd05e78fe34824496f84be9e640b0eaa3f2a180ebd47f3ee6da8fa32e3f079d5,HNX
559,3,3-1,1,9,data/3-1/9.csv,be56528e8ac5675babde53e2e1f6343efecf4f801cd1598e905a52be28f16ab9,HNX
560,3,3-2,2,1,data/3-2/1.csv,f8e4aa4fd0c8e2655acd1d605464bb63ad4c17c2df861f6c6a20e93e770a9c6c,HNX
561,3,3-2,2,10,data/3-2/10.csv,78553d9019d918b2ffc492bb4a917f74c04a8e5c77c5e758dcb0649400e762a4,HNX
562,3,3-2,2,11,data/3-2/11.csv,820ac30e7b131a7913a29f32a30717b689c93095da4f30e4d3074042f86d3e03,HNX
563,3,3-2,2,12,data/3-2/12.csv,2554959f22b890c7989add254aae6982fd2f7cb2eba0a67200b0ce16e78229b0,HNX
564,3,3-2,2,13,data/3-2/13.csv,91bfb3a01d30282f68ee495ba8029947a1d7dfdcbd1eeb1b65788023bed25f2b,HNX
565,3,3-2,2,14,data/3-2/14.csv,1e3e311170d5353a787f2fbaac4444f24620a18213bdc9550aaef4f0dac58fe4,HNX
566,3,3-2,2,15,data/3-2/15.csv,6ded9f843692114e2dca251b5721096434da1d1ed0b947825fc4a05cc5dd9bf7,HNX
567,3,3-2,2,16,data/3-2/16.csv,f802a0367583a96f57657177ceef280c302906a7c938518dcba81dacebe80d22,HNX
568,3,3-2,2,17,data/3-2/17.csv,5386db93ede473e93ca91f4fa6ef08b120acff1768ec37efd36e78ff09165824,HNX
569,3,3-2,2,18,data/3-2/18.csv,c5735d7d0614dc4c25e3ae82e45b90ea84ca5860a8a8a76881302c1d612c3c80,HNX
570,3,3-2,2,19,data/3-2/19.csv,92f215ba42870bf5e48e3a109509169223f2690efc8e015d49be49b0bca03b4d,HNX
571,3,3-2,2,2,data/3-2/2.csv,51fc5ca7a41af9a4ff670658b1518296a0cf0b5306a06fc01340917801ee3616,HNX
572,3,3-2,2,20,data/3-2/20.csv,8e920b2fef68900066bb75c7c25292221f8d97b56c3c02093d4d2e9fc566d672,HNX
573,3,3-2,2,21,data/3-2/21.csv,cfea1069e4d8950569fc5ab5425bb0cd544afd09d42a327156114f0475087246,HNX
574,3,3-2,2,22,data/3-2/22.csv,47d63576ee9c20a54cbfd86629baba131c434441ef392794a6256ad14a8cb8eb,HNX
575,3,3-2,2,23,data/3-2/23.csv,3b99cf2a711e99cdbd1d14ab7957067dea6bda0f31645a5c8ab7001c6f1d8f1f,HNX
576,3,3-2,2,24,data/3-2/24.csv,837efaa804a7eb3b9c3e0a8c5d24fd9b0a2f0f4986d815b899a442dd128dacaf,HNX
577,3,3-2,2,25,data/3-2/25.csv,f2a155e1d88ac08ee4363bec71e3587ed0f0fdc67c7dee8b72d0701476959b57,HNX
578,3,3-2,2,26,data/3-2/26.csv,b962d4f0d932147a6aa16ff7a8f80d74eb691a09b7ea4899495342028b279164,HNX
579,3,3-2,2,27,data/3-2/27.csv,596f1da293641359f4da1d682ab993b1082fa439630b83e3baa9ff59e34cc77b,HNX
580,3,3-2,2,28,data/3-2/28.csv,702404a99b870d59a77dfd549a1baf4c6dfb2c7fdd11136b9cb069453365e71f,HNX
581,3,3-2,2,29,data/3-2/29.csv,67cb40c904cd6ba8828bfb7998eb1468f0fa02fbcb67869765c79f34a52755cc,HNX
582,3,3-2,2,3,data/3-2/3.csv,0be7f8204b468c9829fd3f2537956bbd2a0ba93d351ce665de4a1368df14525f,HNX
583,3,3-2,2,30,data/3-2/30.csv,940f25dc0f78009fd55c682dab5a91e2aa84464ebfe7455d19551b1e225c8ecc,HNX
584,3,3-2,2,31,data/3-2/31.csv,96959101f35e1ddfe79a0cbd8b5113bcfcb683b3b46a764dc11ebccf62f62d25,HNX
585,3,3-2,2,32,data/3-2/32.csv,38973a14d78ac6ec1356c6f35196f61340cd934f98b1cf12ca9937edb385ac02,HNX
586,3,3-2,2,33,data/3-2/33.csv,a04213d34a02586dc02b04d16cbb2a866d69973d69e76bec2b39f00d916fc160,HNX
587,3,3-2,2,34,data/3-2/34.csv,25834da566e0d01a2655ea1c2d8c01b17f5fc16ab1b8e9a9c835e885f0983ad9,HNX
588,3,3-2,2,35,data/3-2/35.csv,541c32e27351a5f711a104adbd7b7fe36da9cfe860ed4a6ff2c907d1ebc9e4d3,HNX
589,3,3-2,2,36,data/3-2/36.csv,bdea8b524b8855968634846ad5bf40aabb8d44e0e752682c76cf9bf156a2914f,HNX
590,3,3-2,2,37,data/3-2/37.csv,af4a0597feb13e7aed42f44a2f03f9b22f3f66df6c1f39d216cf14102fd033a6,HNX
591,3,3-2,2,38,data/3-2/38.csv,dfb7bb13cc4a3b5a586bfb66d7df8479720dc2c92ba58e16c02200e46e3a1022,HNX
592,3,3-2,2,39,data/3-2/39.csv,4db5f6e02be1c62cd30d843465cc30713af9b4f007bfb0875981437e3b7ade27,HNX
593,3,3-2,2,4,data/3-2/4.csv,5e48037d9f94663b161a607d5fd12646cb506e2a54703cd4dc41b978944c6bec,HNX
594,3,3-2,2,40,data/3-2/40.csv,30de8a3d907c87b37ba0436d4de4a5127f1778a03e7e7e5d578cd80f8f589a41,HNX
595,3,3-2,2,41,data/3-2/41.csv,a0db8713f37c29dede20a22ea588e5ce5123d3b81533c1e5a32a86ca09b8a410,HNX
596,3,3-2,2,42,data/3-2/42.csv,d46902a1e053041374ced1445d2a0e635921b0cc70df5a51c2b8c3fd5c548543,HNX
